aggregate_period,partial,content_scope,content_category,aggregate_count,source_url,last_verified
2024-03,false,twitch_livestreams,collab,5,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-03,false,twitch_livestreams,game,23,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-03,false,twitch_livestreams,other,83,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-03,false,twitch_livestreams,singing,11,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,top_videos,announcement,34,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,top_videos,asmr,33,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,top_videos,chat,62,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,top_videos,collab,15,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,top_videos,game,126,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,top_videos,other,467,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,top_videos,shorts,176,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,top_videos,singing,149,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,youtube_livestreams,announcement,43,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,youtube_livestreams,asmr,12,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,youtube_livestreams,chat,94,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,youtube_livestreams,collab,27,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,youtube_livestreams,game,88,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,youtube_livestreams,other,523,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,youtube_livestreams,shorts,16,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,youtube_livestreams,singing,83,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,twitch_livestreams,announcement,1,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,twitch_livestreams,asmr,1,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,twitch_livestreams,chat,8,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,twitch_livestreams,collab,9,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,twitch_livestreams,game,15,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,twitch_livestreams,other,108,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-06,false,twitch_livestreams,singing,10,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,top_videos,announcement,50,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,top_videos,asmr,19,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,top_videos,chat,44,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,top_videos,collab,22,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,top_videos,game,139,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,top_videos,other,520,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,top_videos,shorts,137,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,top_videos,singing,138,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,youtube_livestreams,announcement,24,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,youtube_livestreams,asmr,18,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,youtube_livestreams,chat,130,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,youtube_livestreams,collab,25,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,youtube_livestreams,game,103,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,youtube_livestreams,other,595,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,youtube_livestreams,shorts,19,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,youtube_livestreams,singing,95,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,twitch_livestreams,announcement,1,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,twitch_livestreams,asmr,1,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,twitch_livestreams,chat,4,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,twitch_livestreams,collab,2,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,twitch_livestreams,game,17,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,twitch_livestreams,other,92,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-09,false,twitch_livestreams,singing,6,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,top_videos,announcement,29,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,top_videos,asmr,38,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,top_videos,chat,48,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,top_videos,collab,20,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,top_videos,game,108,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,top_videos,other,514,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,top_videos,shorts,136,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,top_videos,singing,150,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,youtube_livestreams,announcement,43,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,youtube_livestreams,asmr,6,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,youtube_livestreams,chat,158,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,youtube_livestreams,collab,22,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,youtube_livestreams,game,92,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,youtube_livestreams,other,714,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,youtube_livestreams,shorts,7,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,youtube_livestreams,singing,118,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,twitch_livestreams,announcement,4,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,twitch_livestreams,asmr,1,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,twitch_livestreams,chat,39,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,twitch_livestreams,collab,6,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,twitch_livestreams,game,20,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,twitch_livestreams,other,237,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,twitch_livestreams,shorts,1,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2024-12,false,twitch_livestreams,singing,37,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,top_videos,announcement,30,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,top_videos,asmr,28,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,top_videos,chat,55,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,top_videos,collab,33,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,top_videos,game,78,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,top_videos,other,588,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,top_videos,shorts,115,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,top_videos,singing,134,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,youtube_livestreams,announcement,44,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,youtube_livestreams,asmr,9,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,youtube_livestreams,chat,134,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,youtube_livestreams,collab,36,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,youtube_livestreams,game,102,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,youtube_livestreams,other,648,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,youtube_livestreams,shorts,7,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,youtube_livestreams,singing,108,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,twitch_livestreams,announcement,2,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,twitch_livestreams,asmr,1,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,twitch_livestreams,chat,16,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,twitch_livestreams,collab,7,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,twitch_livestreams,game,16,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,twitch_livestreams,other,106,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-03,false,twitch_livestreams,singing,10,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,top_videos,announcement,14,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,top_videos,asmr,21,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,top_videos,chat,31,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,top_videos,collab,22,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,top_videos,game,109,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,top_videos,other,530,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,top_videos,shorts,240,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,top_videos,singing,83,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,youtube_livestreams,announcement,37,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,youtube_livestreams,asmr,18,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,youtube_livestreams,chat,154,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,youtube_livestreams,collab,34,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,youtube_livestreams,game,112,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,youtube_livestreams,other,603,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,youtube_livestreams,shorts,7,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,youtube_livestreams,singing,86,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,twitch_livestreams,announcement,4,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,twitch_livestreams,asmr,1,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,twitch_livestreams,chat,14,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,twitch_livestreams,collab,6,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,twitch_livestreams,game,17,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,twitch_livestreams,other,111,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-06,false,twitch_livestreams,singing,13,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,top_videos,announcement,13,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,top_videos,asmr,23,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,top_videos,chat,20,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,top_videos,collab,3,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,top_videos,game,155,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,top_videos,other,528,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,top_videos,shorts,216,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,top_videos,singing,127,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,youtube_livestreams,announcement,43,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,youtube_livestreams,asmr,13,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,youtube_livestreams,chat,121,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,youtube_livestreams,collab,31,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,youtube_livestreams,game,153,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,youtube_livestreams,other,730,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,youtube_livestreams,shorts,4,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,youtube_livestreams,singing,143,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,twitch_livestreams,announcement,2,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,twitch_livestreams,asmr,1,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,twitch_livestreams,chat,11,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,twitch_livestreams,collab,5,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,twitch_livestreams,game,21,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,twitch_livestreams,other,119,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-09,false,twitch_livestreams,singing,14,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-12,false,top_videos,announcement,23,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-12,false,top_videos,asmr,40,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-12,false,top_videos,chat,27,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
2025-12,false,top_videos,collab,16,https://github.com/TaiwanVtuberData/TaiwanVtuberTrackingData; https://github.com/TaiwanVtuberData/TaiwanVTuberTrackingDataArchive,2026-06-07
